MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,Jurisdiction,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Jurisdiction_prev,Seg_OBJECTID,DistToSeg_m
301054243,12/5/2025,12/5/2025 15:30,2025,12,Friday,15,35.225365,-90.0149,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,629.7389748,CORNING AVE,0.212951924,35,2,B,MEMPHIS,SHELBY,City of Memphis,2749,0.212951924
301055168,12/10/2025,12/10/2025 14:29,2025,12,Wednesday,14,35.14758,-89.972,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,279.6764845,COLLINS ST,1.256655966,35,2,B,MEMPHIS,SHELBY,City of Memphis,81801,1.256655966
301052190,11/24/2025,11/24/2025 18:09,2025,11,Monday,18,35.149635,-89.95802,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,SUMMER AVE,Principal Arterial,35,5,1,5,16.92369379,BALTIC ST,11.5034984,30,2,B,MEMPHIS,SHELBY,TDOT,82944,11.5034984
300990561,12/11/2024,12/11/2024 12:05,2024,12,Wednesday,12,35.086437,-90.052216,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,415.7307035,LATHAM ST,0.281406817,35,2,B,MEMPHIS,SHELBY,City of Memphis,82079,0.281406817
301054684,12/8/2025,12/8/2025 17:36,2025,12,Monday,17,35.048786,-89.85183,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,City of Memphis,,,,,,,1878.533825,SALMON DR,27.63143954,30,2,B,MEMPHIS,SHELBY,City of Memphis,33591,27.63143954
301056323,12/17/2025,12/17/2025 15:45,2025,12,Wednesday,15,35.132732,-90.02082,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,S BELLEVUE BLVD,Major Collector,35,4,3,6,0.174271163,S BELLEVUE BLVD,0.071606715,35,4,B,MEMPHIS,SHELBY,TDOT,46757,0.071606715
301051801,11/21/2025,11/21/2025 8:44,2025,11,Friday,8,35.211243,-90.003685,Possible Injury,Pedestrian,Intersection-Unknown,Unknown,Daylight,HeadOn,Other,1,TRUE,City of Memphis,,,,,,,2357.67457,WARNER DR,0.129627934,30,2,B,MEMPHIS,SHELBY,City of Memphis,27789,0.129627934
301051244,11/19/2025,11/19/2025 18:50,2025,11,Wednesday,18,35.059425,-89.933105,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,133.6929838,OLD GETWELL RD,40.34343827,30,2,B,MEMPHIS,SHELBY,City of Memphis,71148,40.34343827
301053066,11/29/2025,11/29/2025 23:30,2025,11,Saturday,23,35.10252,-89.95032,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,"Driveway, Alley Access, etc",Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,1945.136497,HOSKINS RD,17.26555604,30,2,B,MEMPHIS,SHELBY,City of Memphis,73603,17.26555604
301051261,11/17/2025,11/17/2025 14:00,2025,11,Monday,14,35.21121,-89.92298,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,276.8811528,JONES RD,0.127026207,30,2,B,MEMPHIS,SHELBY,City of Memphis,72795,0.127026207
301044384,10/12/2025,10/12/2025 19:54,2025,10,Sunday,19,35.176033,-90.02306,Suspected Minor Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Through Roadway,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1162.515074,DECATUR ST,10.18765302,30,2,B,MEMPHIS,SHELBY,City of Memphis,80924,10.18765302
301057693,12/25/2025,12/25/2025 20:05,2025,12,Thursday,20,35.074375,-89.87543,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,577.3385761,CLARKE RD,0.091267804,35,2,B,MEMPHIS,SHELBY,City of Memphis,76955,0.091267804
301059757,1/8/2026,1/8/2026 15:21,2026,1,Thursday,15,35.145103,-90.04395,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,N DANNY THOMAS BLVD,Principal Arterial,35,3,1,6,1.36957621,N DANNY THOMAS BLVD,0.042830621,35,3,TF,MEMPHIS,SHELBY,TDOT,48015,0.042830621
301058874,1/3/2026,1/3/2026 19:20,2026,1,Saturday,19,35.161633,-89.86254,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1151.937485,MCREE ST,57.83666484,30,2,B,MEMPHIS,SHELBY,City of Memphis,83569,57.83666484
301057361,12/22/2025,12/22/2025 20:30,2025,12,Monday,20,35.06371,-90.05863,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,,,,,,,46.7550592,S THIRD ST,46.11878776,45,7,B,MEMPHIS,SHELBY,City of Memphis,46476,46.11878776
301057976,12/27/2025,12/27/2025 19:10,2025,12,Saturday,19,35.148262,-90.043564,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,N DANNY THOMAS BLVD,Principal Arterial,35,7,1,7,1.328284309,POPLAR AVE,0.034022355,35,5,B,MEMPHIS,SHELBY,TDOT,50319,0.034022355
301057091,12/21/2025,12/21/2025 18:10,2025,12,Sunday,18,35.143856,-90.03177,Suspected Serious Injury,Pedestrian,Intersection-Not on Roadway,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,599.7343869,ADAMS AVE,45.11226209,30,2,B,MEMPHIS,SHELBY,City of Memphis,3598,45.11226209
301008385,3/25/2025,3/25/2025 15:35,2025,3,Tuesday,15,35.137856,-90.001114,Fatal,Pedestrian,Not Intersection-Adjacent to Roadway,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,277.5347872,MADISON AVE,0.238611177,35,3,B,MEMPHIS,SHELBY,City of Memphis,53393,0.238611177
301057712,12/26/2025,12/26/2025 2:00,2025,12,Friday,2,35.119633,-89.99188,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,683.9435341,YOUNG AVE,0.606622034,35,2,B,MEMPHIS,SHELBY,City of Memphis,4248,0.606622034
301058917,1/2/2026,1/2/2026 0:20,2026,1,Friday,0,35.13988,-90.02668,No Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,220.9613363,MADISON AVE,0.041582378,35,5,B,MEMPHIS,SHELBY,City of Memphis,52640,0.041582378
301058919,1/3/2026,1/3/2026 23:42,2026,1,Saturday,23,35.1548,-89.886604,Possible Injury,Pedestrian,Intersection-In Crosswalk,Entrance/Exit Ramp Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,SUMMER AVE,Principal Arterial,40,5,1,5,10.0599193,SUMMER AVE,6.777529504,40,5,B,MEMPHIS,SHELBY,TDOT,48494,6.777529504
301061600,1/20/2026,1/20/2026 17:24,2026,1,Tuesday,17,35.036057,-90.069336,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Unknown,Other,1,TRUE,City of Memphis,,,,,,,230.147748,HORN LAKE RD,49.92814758,40,5,B,MEMPHIS,SHELBY,City of Memphis,49623,49.92814758
301060621,1/14/2026,1/14/2026 4:36,2026,1,Wednesday,4,35.1033,-89.992615,Unknown,Pedestrian,Not Intersection-Unknown,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,628.7991021,S COOPER ST,4.463174312,30,2,B,MEMPHIS,SHELBY,City of Memphis,81466,4.463174312
301059376,1/6/2026,1/6/2026 12:20,2026,1,Tuesday,12,35.02266,-89.9345,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,,,,,,,220.1952842,GETWELL RD,221.0201007,45,7,B,MEMPHIS,SHELBY,City of Memphis,46409,221.0201007
301058765,1/2/2026,1/2/2026 17:30,2026,1,Friday,17,35.046204,-89.79473,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1237.583388,HACKS CROSS RD,111.0290798,45,7,B,MEMPHIS,SHELBY,City of Memphis,48999,111.0290798
301058414,12/20/2025,12/20/2025 18:55,2025,12,Saturday,18,35.242894,-89.920229,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2302.057528,EGYPT CENTRAL RD,10.97036545,45,2,B,MEMPHIS,SHELBY,City of Memphis,52822,10.97036545
301057473,12/23/2025,12/23/2025 17:33,2025,12,Tuesday,17,35.213696,-90.00357,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2210.546972,N WATKINS ST,0.075357352,40,5,B,MEMPHIS,SHELBY,City of Memphis,49876,0.075357352
301059414,1/5/2026,1/5/2026 19:17,2026,1,Monday,19,35.163197,-89.85637,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1473.089396,GILLHAM DR,4.679930074,30,2,B,MEMPHIS,SHELBY,City of Memphis,28700,4.679930074
301057899,12/27/2025,12/27/2025 17:20,2025,12,Saturday,17,35.035698,-90.007935,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1571.874254,E RAINES RD,13.0382807,40,5,B,MEMPHIS,SHELBY,City of Memphis,49751,13.0382807
301057002,12/20/2025,12/20/2025 22:00,2025,12,Saturday,22,35.20964,-90.02685,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,524.1460561,WHITNEY AVE,8.790298472,45,2,B,MEMPHIS,SHELBY,City of Memphis,2689,8.790298472
301061277,1/18/2026,1/18/2026 13:08,2026,1,Sunday,13,35.139084,-89.785225,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,959.811288,N WALNUT BEND RD,52.43141059,30,2,B,MEMPHIS,SHELBY,City of Memphis,70326,52.43141059
301056819,12/19/2025,12/19/2025 17:45,2025,12,Friday,17,35.103554,-89.98652,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,207.7087872,AIRWAYS BLVD,25.58625582,40,7,B,MEMPHIS,SHELBY,City of Memphis,53409,25.58625582
301061287,1/17/2026,1/17/2026 19:00,2026,1,Saturday,19,35.09897,-89.86536,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,365.955005,JULIAN CT,62.7010247,30,2,B,MEMPHIS,SHELBY,City of Memphis,11058,62.7010247
301059924,1/9/2026,1/9/2026 18:25,2026,1,Friday,18,35.107418,-90.04249,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1170.991229,S PARKWAY E,11.43768583,35,5,B,MEMPHIS,SHELBY,City of Memphis,50893,11.43768583
301059929,1/9/2026,1/9/2026 17:48,2026,1,Friday,17,35.135468,-90.00271,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,UNION AVE,Principal Arterial,35,6,23,5,4.432506165,S AUBURNDALE ST,0.046532577,30,2,B,MEMPHIS,SHELBY,TDOT,81306,0.046532577
301057661,12/22/2025,12/22/2025 18:38,2025,12,Monday,18,35.1079,-89.94604,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2159.788804,PARK AVE,0.026743684,40,4,B,MEMPHIS,SHELBY,City of Memphis,51196,0.026743684
301060538,1/13/2026,1/13/2026 15:53,2026,1,Tuesday,15,35.10859,-89.946175,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2088.793627,S HIGHLAND ST,15.09543943,35,4,B,MEMPHIS,SHELBY,City of Memphis,51197,15.09543943
301062053,1/22/2026,1/22/2026 15:58,2026,1,Thursday,15,35.13786,-90.016525,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,"Driveway, Alley Access, etc",Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,108.8755665,MONROE AVE,0.161699133,30,2,B,MEMPHIS,SHELBY,City of Memphis,7315,0.161699133
301061771,1/21/2026,1/21/2026 18:15,2026,1,Wednesday,18,35.19937,-90.00779,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2415.315228,N WATKINS ST,0.355152438,40,4,B,MEMPHIS,SHELBY,City of Memphis,49857,0.355152438
301062344,1/20/2026,1/20/2026 19:20,2026,1,Tuesday,19,35.179695,-89.97139,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2306.010167,PRIVATE DR,18.58351155,30,2,B,MEMPHIS,SHELBY,City of Memphis,35167,18.58351155
301014726,4/28/2025,4/28/2025 1:39,2025,4,Monday,1,35.108875,-89.98901,Fatal,Pedestrian,Not Intersection-Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,LAMAR AVE,Principal Arterial,40,7,4,4,2.494598878,LAMAR AVE,6.059858988,40,7,B,MEMPHIS,SHELBY,TDOT,48603,6.059858988
301062486,1/27/2026,1/27/2026 9:30,2026,1,Tuesday,9,35.180393,-89.783936,No Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,814.5639605,CHIMNEYROCK BLVD,33.04020781,30,4,B,MEMPHIS,SHELBY,City of Memphis,49137,33.04020781
301061942,1/22/2026,1/22/2026 13:28,2026,1,Thursday,13,35.193665,-89.792496,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,N GERMANTOWN PKWY,Principal Arterial,45,7,177,1,5.527935758,N GERMANTOWN PKWY,5.838538038,45,7,B,MEMPHIS,SHELBY,TDOT,46618,5.838538038
301062364,1/25/2026,1/25/2026 14:52,2026,1,Sunday,14,35.143955,-90.01564,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,789.8753669,POPLAR AVE,0.133218996,40,7,B,MEMPHIS,SHELBY,City of Memphis,50416,0.133218996
301066633,2/23/2026,2/23/2026 15:40,2026,2,Monday,15,35.2196,-90.00334,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1858.78806,N WATKINS ST,0.112457168,40,5,B,MEMPHIS,SHELBY,City of Memphis,49879,0.112457168
301034236,8/16/2025,8/16/2025 22:39,2025,8,Saturday,22,35.187468,-89.809193,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Entrance/Exit Ramp Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,Interstate (TDOT),,,,,,,1507.056675,INTERSTATE 40 W,9.389255888,65,4,TF,MEMPHIS,SHELBY,City of Memphis,39465,9.389255888
301063761,2/5/2026,2/5/2026 22:30,2026,2,Thursday,22,35.20396,-89.91622,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,180.259589,BEVERLY HILL ST,26.09664641,30,2,B,MEMPHIS,SHELBY,City of Memphis,84889,26.09664641
301045948,10/20/2025,10/20/2025 11:15,2025,10,Monday,11,35.137028,-89.973434,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,"Sideswipe, Same Direction",Other,1,TRUE,TDOT state route,POPLAR AVE,Principal Arterial,40,7,57,5,4.27252574,POPLAR AVE,0.059930165,40,7,B,MEMPHIS,SHELBY,TDOT,48600,0.059930165
301065903,2/18/2026,2/18/2026 18:40,2026,2,Wednesday,18,35.143955,-90.01564,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,789.8753669,POPLAR AVE,0.133218996,40,7,B,MEMPHIS,SHELBY,City of Memphis,50416,0.133218996
301066918,2/24/2026,2/24/2026 18:25,2026,2,Tuesday,18,35.079853,-90.01907,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,ELVIS PRESLEY BLVD,Minor Arterial,40,4,3,6,1.623649434,ELVIS PRESLEY BLVD,0.507565643,40,4,B,MEMPHIS,SHELBY,TDOT,46953,0.507565643
301065910,2/17/2026,2/17/2026 23:53,2026,2,Tuesday,23,35.16971,-89.93218,No Injury,Other Non-Motorist,Not Intersection-Unknown,Through Roadway,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,943.8955298,BAYLISS AVE,0.243954578,35,2,B,MEMPHIS,SHELBY,City of Memphis,5979,0.243954578
301063378,2/3/2026,2/3/2026 20:18,2026,2,Tuesday,20,35.11533,-90.02302,Possible Injury,Pedestrian,Intersection-Unknown,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,124.3920837,E MCLEMORE AVE,0.040933433,35,2,B,MEMPHIS,SHELBY,City of Memphis,50973,0.040933433
301049296,11/4/2025,11/4/2025 9:55,2025,11,Tuesday,9,35.17046,-90.018524,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Daylight,Unknown,Other,2,TRUE,Interstate (TDOT),,,,,,,1315.004523,INTERSTATE 40 W,0.023589811,65,3,TF,MEMPHIS,SHELBY,City of Memphis,39538,0.023589811
301065744,2/17/2026,2/17/2026 18:05,2026,2,Tuesday,18,35.077816,-90.02018,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,"Driveway, Alley Access, etc",Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,54.19519727,E ALCY RD,32.12378255,35,2,B,MEMPHIS,SHELBY,City of Memphis,75728,32.12378255
301065922,2/18/2026,2/18/2026 19:25,2026,2,Wednesday,19,35.136402,-90.01229,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,UNION AVE,Principal Arterial,35,6,23,5,4.462121402,S MCNEIL ST,0.016071738,30,2,B,MEMPHIS,SHELBY,TDOT,81079,0.016071738
301065945,2/12/2026,2/12/2026 18:40,2026,2,Thursday,18,35.234871,-89.893177,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,,,,,,,121.9806696,NEW COVINGTON PIKE,125.1158197,45,5,B,MEMPHIS,SHELBY,City of Memphis,48076,125.1158197
301064945,2/10/2026,2/10/2026 6:15,2026,2,Tuesday,6,35.108124,-89.97131,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1016.686877,PARK AVE,1.259755145,35,4,B,MEMPHIS,SHELBY,City of Memphis,51048,1.259755145
301056159,12/16/2025,12/16/2025 17:34,2025,12,Tuesday,17,35.053406,-89.88612,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,City of Memphis,,,,,,,3091.771993,S MENDENHALL RD,0.415066693,40,7,B,MEMPHIS,SHELBY,City of Memphis,51903,0.415066693
301066210,2/20/2026,2/20/2026 12:00,2026,2,Friday,12,35.108547,-89.98474,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,AIRWAYS BLVD,Principal Arterial,35,5,277,4,14.71977981,PARK AVE,0.711219121,35,4,B,MEMPHIS,SHELBY,TDOT,51017,0.711219121
301064679,2/11/2026,2/11/2026 19:00,2026,2,Wednesday,19,35.116024,-90.05953,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,392.9112415,S MAIN ST,6.851429071,30,2,B,MEMPHIS,SHELBY,City of Memphis,82077,6.851429071
301064069,2/7/2026,2/7/2026 17:00,2026,2,Saturday,17,35.108543,-89.98489,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,AIRWAYS BLVD,Principal Arterial,35,5,277,4,1.08401125,PARK AVE,0.058236371,35,4,B,MEMPHIS,SHELBY,TDOT,51017,0.058236371
